date,ridership,transport_type,year
2021-05-28,1135369.0,bus,2021
2021-05-29,648192.0,bus,2021
2021-05-30,484864.0,bus,2021
2021-05-31,702801.0,bus,2021
2021-06-01,1230127.0,bus,2021
2021-06-02,1249102.0,bus,2021
2021-06-03,1143159.0,bus,2021
2021-06-04,1160335.0,bus,2021
2021-06-05,874545.0,bus,2021
2021-06-06,654780.0,bus,2021
2021-06-07,1200737.0,bus,2021
2021-06-08,1175335.0,bus,2021
2021-06-09,1259005.0,bus,2021
2021-06-10,1276901.0,bus,2021
2021-06-11,1221484.0,bus,2021
2021-06-12,849178.0,bus,2021
2021-06-13,647385.0,bus,2021
2021-06-14,1176722.0,bus,2021
2021-06-15,1277203.0,bus,2021
2021-06-16,1288040.0,bus,2021
2021-06-17,1281552.0,bus,2021
2021-06-18,1235675.0,bus,2021
2021-06-19,841519.0,bus,2021
2021-06-20,652557.0,bus,2021
2021-06-21,1191844.0,bus,2021
2021-06-22,1172110.0,bus,2021
2021-06-23,1264095.0,bus,2021
2021-06-24,1248843.0,bus,2021
2021-06-25,1214123.0,bus,2021
2021-06-26,841585.0,bus,2021
2021-06-27,656004.0,bus,2021
2021-06-28,1152019.0,bus,2021
2021-06-29,1169268.0,bus,2021
2021-06-30,1139886.0,bus,2021
2021-07-01,1104516.0,bus,2021
2021-07-02,1121116.0,bus,2021
2021-07-03,738089.0,bus,2021
2021-07-04,615001.0,bus,2021
2021-07-05,770321.0,bus,2021
2021-07-06,1181416.0,bus,2021
2021-07-07,1234617.0,bus,2021
2021-07-08,1164513.0,bus,2021
2021-07-09,1115969.0,bus,2021
2021-07-10,855908.0,bus,2021
2021-07-11,635511.0,bus,2021
2021-07-12,1171521.0,bus,2021
2021-07-13,1239045.0,bus,2021
2021-07-14,1260044.0,bus,2021
2021-07-15,1275846.0,bus,2021
2021-07-16,1219118.0,bus,2021
2021-07-17,795347.0,bus,2021
2021-07-18,640618.0,bus,2021
2021-07-19,1208792.0,bus,2021
2021-07-20,1217802.0,bus,2021
2021-07-21,1225595.0,bus,2021
2021-07-22,1279778.0,bus,2021
2021-07-23,1219255.0,bus,2021
2021-07-24,856250.0,bus,2021
2021-07-25,625645.0,bus,2021
2021-07-26,1219135.0,bus,2021
2021-07-27,1267804.0,bus,2021
2021-07-28,1276296.0,bus,2021
2021-07-29,1186642.0,bus,2021
2021-07-30,1235623.0,bus,2021
2021-07-31,857333.0,bus,2021
2021-08-01,629963.0,bus,2021
2021-08-02,1208484.0,bus,2021
2021-08-03,1262043.0,bus,2021
2021-08-04,1257876.0,bus,2021
2021-08-05,1259332.0,bus,2021
2021-08-06,1222343.0,bus,2021
2021-08-07,836715.0,bus,2021
2021-08-08,598574.0,bus,2021
2021-08-09,1183050.0,bus,2021
2021-08-10,1245670.0,bus,2021
2021-08-11,1246306.0,bus,2021
2021-08-12,1223666.0,bus,2021
2021-08-13,1189426.0,bus,2021
2021-08-14,811826.0,bus,2021
2021-08-15,661705.0,bus,2021
2021-08-16,1170216.0,bus,2021
2021-08-17,1209633.0,bus,2021
2021-08-18,1210760.0,bus,2021
2021-08-19,1194375.0,bus,2021
2021-08-20,1183308.0,bus,2021
2021-08-21,822340.0,bus,2021
2021-08-22,369246.0,bus,2021
2021-08-23,1032792.0,bus,2021
2021-08-24,1234884.0,bus,2021
2021-08-25,1236342.0,bus,2021
2021-08-26,1222996.0,bus,2021
2021-08-27,1147249.0,bus,2021
2021-08-28,776489.0,bus,2021
2021-08-29,630281.0,bus,2021
2021-08-30,1182908.0,bus,2021
2021-08-31,1246463.0,bus,2021
2021-09-01,1086148.0,bus,2021
2021-09-02,1188941.0,bus,2021
2021-09-03,1221668.0,bus,2021
2021-09-04,834456.0,bus,2021
2021-09-05,618622.0,bus,2021
2021-09-06,733947.0,bus,2021
2021-09-07,1102372.0,bus,2021
2021-09-08,1192895.0,bus,2021
2021-09-09,1249341.0,bus,2021
2021-09-10,1322430.0,bus,2021
2021-09-11,870791.0,bus,2021
2021-09-12,694561.0,bus,2021
2021-09-13,1441516.0,bus,2021
2021-09-14,1511145.0,bus,2021
2021-09-15,1503627.0,bus,2021
2021-09-16,1210069.0,bus,2021
2021-09-17,1456201.0,bus,2021
2021-09-18,871175.0,bus,2021
2021-09-19,674024.0,bus,2021
2021-09-20,1481676.0,bus,2021
2021-09-21,1505803.0,bus,2021
2021-09-22,1506211.0,bus,2021
2021-09-23,1483075.0,bus,2021
2021-09-24,1469705.0,bus,2021
2021-09-25,872490.0,bus,2021
2021-09-26,657257.0,bus,2021
2021-09-27,1489441.0,bus,2021
2021-09-28,1457421.0,bus,2021
2021-09-29,1513184.0,bus,2021
2021-09-30,1516081.0,bus,2021
2021-10-01,1492942.0,bus,2021
2021-10-02,883902.0,bus,2021
2021-10-03,673253.0,bus,2021
2021-10-04,1419155.0,bus,2021
2021-10-05,1499767.0,bus,2021
2021-10-06,1532668.0,bus,2021
2021-10-07,1523168.0,bus,2021
2021-10-08,1473912.0,bus,2021
2021-10-09,856308.0,bus,2021
2021-10-10,601821.0,bus,2021
2021-10-11,1045865.0,bus,2021
2021-10-12,1514608.0,bus,2021
2021-10-13,1511356.0,bus,2021
2021-10-14,1527543.0,bus,2021
2021-10-15,1491099.0,bus,2021
2021-10-16,856990.0,bus,2021
2021-10-17,663944.0,bus,2021
2021-10-18,1461843.0,bus,2021
2021-10-19,1510722.0,bus,2021
2021-10-20,1525608.0,bus,2021
2021-10-21,1476434.0,bus,2021
2021-10-22,1471199.0,bus,2021
2021-10-23,847596.0,bus,2021
2021-10-24,659283.0,bus,2021
2021-10-25,1461023.0,bus,2021
2021-10-26,1233660.0,bus,2021
2021-10-27,1503535.0,bus,2021
2021-10-28,1515489.0,bus,2021
2021-10-29,1426938.0,bus,2021
2021-10-30,819620.0,bus,2021
2021-10-31,656203.0,bus,2021
2021-11-01,1448304.0,bus,2021
2021-11-02,1258180.0,bus,2021
2021-11-03,1507287.0,bus,2021
2021-11-04,1486942.0,bus,2021
2021-11-05,1457014.0,bus,2021
2021-11-06,864499.0,bus,2021
2021-11-07,614513.0,bus,2021
2021-11-08,1461178.0,bus,2021
2021-11-09,1518264.0,bus,2021
2021-11-10,1514453.0,bus,2021
2021-11-11,1198235.0,bus,2021
2021-11-12,1350608.0,bus,2021
2021-11-13,815114.0,bus,2021
2021-11-14,657129.0,bus,2021
2021-11-15,1437414.0,bus,2021
2021-11-16,1492110.0,bus,2021
2021-11-17,1501740.0,bus,2021
2021-11-18,1505488.0,bus,2021
2021-11-19,1429787.0,bus,2021
2021-11-20,861772.0,bus,2021
2021-11-21,674551.0,bus,2021
2021-11-22,1418226.0,bus,2021
2021-11-23,1424890.0,bus,2021
2021-11-24,1343391.0,bus,2021
2021-11-25,509782.0,bus,2021
2021-11-26,843588.0,bus,2021
2021-11-27,750986.0,bus,2021
2021-11-28,592081.0,bus,2021
2021-11-29,1381661.0,bus,2021
2021-11-30,1432539.0,bus,2021
2021-12-01,1463384.0,bus,2021
2021-12-02,1449142.0,bus,2021
2021-12-03,1419078.0,bus,2021
2021-12-04,864764.0,bus,2021
2021-12-05,665129.0,bus,2021
2021-12-06,1394230.0,bus,2021
2021-12-07,1453136.0,bus,2021
2021-12-08,1430106.0,bus,2021
2021-12-09,1436883.0,bus,2021
2021-12-10,1404176.0,bus,2021
2021-12-11,786137.0,bus,2021
2021-12-12,627007.0,bus,2021
2021-12-13,1333718.0,bus,2021
2021-12-14,1378221.0,bus,2021
2021-12-15,1436154.0,bus,2021
2021-12-16,1438193.0,bus,2021
2021-12-17,1375383.0,bus,2021
2021-12-18,786073.0,bus,2021
2021-12-19,636393.0,bus,2021
2021-12-20,1277654.0,bus,2021
2021-12-21,1299476.0,bus,2021
2021-12-22,1252621.0,bus,2021
2021-12-23,1166953.0,bus,2021
2021-12-24,746809.0,bus,2021
2021-12-25,329549.0,bus,2021
2021-12-26,518897.0,bus,2021
2021-12-27,890096.0,bus,2021
2021-12-28,953933.0,bus,2021
2021-12-29,921562.0,bus,2021
2021-12-30,928012.0,bus,2021
2021-12-31,699749.0,bus,2021
2022-01-01,350845.0,bus,2022
2022-01-02,475096.0,bus,2022
2022-01-03,1000002.0,bus,2022
2022-01-04,1082360.0,bus,2022
2022-01-05,1078511.0,bus,2022
2022-01-06,1146904.0,bus,2022
2022-01-07,880997.0,bus,2022
2022-01-08,631341.0,bus,2022
2022-01-09,475438.0,bus,2022
2022-01-10,1147341.0,bus,2022
2022-01-11,1040581.0,bus,2022
2022-01-12,1179931.0,bus,2022
2022-01-13,1218552.0,bus,2022
2022-01-14,1186647.0,bus,2022
2022-01-15,573037.0,bus,2022
2022-01-16,456257.0,bus,2022
2022-01-17,694066.0,bus,2022
2022-01-18,1222195.0,bus,2022
2022-01-19,1286788.0,bus,2022
2022-01-20,1181953.0,bus,2022
2022-01-21,1151816.0,bus,2022
2022-01-22,655490.0,bus,2022
2022-01-23,529115.0,bus,2022
2022-01-24,1244112.0,bus,2022
2022-01-25,1308979.0,bus,2022
2022-01-26,1266798.0,bus,2022
2022-01-27,1275573.0,bus,2022
2022-01-28,1208092.0,bus,2022
2022-01-29,271959.0,bus,2022
2022-01-30,460299.0,bus,2022
2022-01-31,1139164.0,bus,2022
2022-02-01,1127084.0,bus,2022
2022-02-02,1314898.0,bus,2022
2022-02-03,1304726.0,bus,2022
2022-02-04,1176367.0,bus,2022
2022-02-05,726750.0,bus,2022
2022-02-06,558211.0,bus,2022
2022-02-07,1297024.0,bus,2022
2022-02-08,1387432.0,bus,2022
2022-02-09,1421706.0,bus,2022
2022-02-10,1423775.0,bus,2022
2022-02-11,1348189.0,bus,2022
2022-02-12,820629.0,bus,2022
2022-02-13,510307.0,bus,2022
2022-02-14,1272100.0,bus,2022
2022-02-15,1340123.0,bus,2022
2022-02-16,1406714.0,bus,2022
2022-02-17,1408571.0,bus,2022
2022-02-18,1285978.0,bus,2022
2022-02-19,723602.0,bus,2022
2022-02-20,571789.0,bus,2022
2022-02-21,873961.0,bus,2022
2022-02-22,1143526.0,bus,2022
2022-02-23,1247209.0,bus,2022
2022-02-24,1196924.0,bus,2022
2022-02-25,1027563.0,bus,2022
2022-02-26,775358.0,bus,2022
2022-02-27,604646.0,bus,2022
2022-02-28,1362855.0,bus,2022
2022-03-01,1435834.0,bus,2022
2022-03-02,1463263.0,bus,2022
2022-03-03,1434851.0,bus,2022
2022-03-04,1363159.0,bus,2022
2022-03-05,812774.0,bus,2022
2022-03-06,600501.0,bus,2022
2022-03-07,1395540.0,bus,2022
2022-03-08,1456451.0,bus,2022
2022-03-09,1338822.0,bus,2022
2022-03-10,1476288.0,bus,2022
2022-03-11,1419371.0,bus,2022
2022-03-12,637601.0,bus,2022
2022-03-13,590753.0,bus,2022
2022-03-14,1406578.0,bus,2022
2022-03-15,1454522.0,bus,2022
2022-03-16,1476356.0,bus,2022
2022-03-17,1350810.0,bus,2022
2022-03-18,1402806.0,bus,2022
2022-03-19,820933.0,bus,2022
2022-03-20,628693.0,bus,2022
2022-03-21,1418900.0,bus,2022
2022-03-22,1471299.0,bus,2022
2022-03-23,1438665.0,bus,2022
2022-03-24,1373850.0,bus,2022
2022-03-25,1397899.0,bus,2022
2022-03-26,783499.0,bus,2022
2022-03-27,628313.0,bus,2022
2022-03-28,1336330.0,bus,2022
2022-03-29,1430099.0,bus,2022
2022-03-30,1465351.0,bus,2022
2022-03-31,1450363.0,bus,2022
2022-04-01,1411421.0,bus,2022
2022-04-02,879513.0,bus,2022
2022-04-03,607152.0,bus,2022
2022-04-04,1447820.0,bus,2022
2022-04-05,1484961.0,bus,2022
2022-04-06,1403198.0,bus,2022
2022-04-07,1379678.0,bus,2022
2022-04-08,1443367.0,bus,2022
2022-04-09,868945.0,bus,2022
2022-04-10,667662.0,bus,2022
2022-04-11,1433226.0,bus,2022
2022-04-12,1496004.0,bus,2022
2022-04-13,1495891.0,bus,2022
2022-04-14,1438990.0,bus,2022
2022-04-15,1137728.0,bus,2022
2022-04-16,830874.0,bus,2022
2022-04-17,596619.0,bus,2022
2022-04-18,1145261.0,bus,2022
2022-04-19,1189960.0,bus,2022
2022-04-20,1265823.0,bus,2022
2022-04-21,1231047.0,bus,2022
2022-04-22,1217380.0,bus,2022
2022-04-23,844146.0,bus,2022
2022-04-24,648591.0,bus,2022
2022-04-25,1415638.0,bus,2022
2022-04-26,1453452.0,bus,2022
2022-04-27,1500437.0,bus,2022
2022-04-28,1468093.0,bus,2022
2022-04-29,1429909.0,bus,2022
2022-04-30,884540.0,bus,2022
2022-05-01,676070.0,bus,2022
2022-05-02,1176867.0,bus,2022
2022-05-03,1500109.0,bus,2022
2022-05-04,1465639.0,bus,2022
2022-05-05,1523580.0,bus,2022
2022-05-06,1353750.0,bus,2022
2022-05-07,706551.0,bus,2022
2022-05-08,630228.0,bus,2022
2022-05-09,1428758.0,bus,2022
2022-05-10,1504314.0,bus,2022
2022-05-11,1514922.0,bus,2022
2022-05-12,1495220.0,bus,2022
2022-05-13,1410923.0,bus,2022
2022-05-14,840921.0,bus,2022
2022-05-15,692876.0,bus,2022
2022-05-16,1396300.0,bus,2022
2022-05-17,1519740.0,bus,2022
2022-05-18,1511142.0,bus,2022
2022-05-19,1426027.0,bus,2022
2022-05-20,1396732.0,bus,2022
2022-05-21,883795.0,bus,2022
2022-05-22,683500.0,bus,2022
2022-05-23,1431781.0,bus,2022
2022-05-24,1488152.0,bus,2022
2022-05-25,1493506.0,bus,2022
2022-05-26,1464696.0,bus,2022
2022-05-27,1353398.0,bus,2022
2022-05-28,788135.0,bus,2022
2022-05-29,701173.0,bus,2022
2022-05-30,755616.0,bus,2022
2022-05-31,1426470.0,bus,2022
2022-06-01,1465383.0,bus,2022
2022-06-02,1433303.0,bus,2022
2022-06-03,1431042.0,bus,2022
2022-06-04,904623.0,bus,2022
2022-06-05,691644.0,bus,2022
2022-06-06,1411725.0,bus,2022
2022-06-07,1440940.0,bus,2022
2022-06-08,1496144.0,bus,2022
2022-06-09,1333103.0,bus,2022
2022-06-10,1435660.0,bus,2022
2022-06-11,870550.0,bus,2022
2022-06-12,626471.0,bus,2022
2022-06-13,1440429.0,bus,2022
2022-06-14,1493761.0,bus,2022
2022-06-15,1478668.0,bus,2022
2022-06-16,1397317.0,bus,2022
2022-06-17,1397243.0,bus,2022
2022-06-18,884050.0,bus,2022
2022-06-19,693231.0,bus,2022
2022-06-20,1077190.0,bus,2022
2022-06-21,1408052.0,bus,2022
2022-06-22,1361456.0,bus,2022
2022-06-23,1382605.0,bus,2022
2022-06-24,1331442.0,bus,2022
2022-06-25,888953.0,bus,2022
2022-06-26,696910.0,bus,2022
2022-06-27,1279403.0,bus,2022
2022-06-28,1328144.0,bus,2022
2022-06-29,1325530.0,bus,2022
2022-06-30,1300241.0,bus,2022
2022-07-01,1221837.0,bus,2022
2022-07-02,827668.0,bus,2022
2022-07-03,703282.0,bus,2022
2022-07-04,689986.0,bus,2022
2022-07-05,1246208.0,bus,2022
2022-07-06,1330990.0,bus,2022
2022-07-07,1333373.0,bus,2022
2022-07-08,1249434.0,bus,2022
2022-07-09,885289.0,bus,2022
2022-07-10,707984.0,bus,2022
2022-07-11,1312895.0,bus,2022
2022-07-12,1350346.0,bus,2022
2022-07-13,1365172.0,bus,2022
2022-07-14,1355975.0,bus,2022
2022-07-15,1291217.0,bus,2022
2022-07-16,859537.0,bus,2022
2022-07-17,701796.0,bus,2022
2022-07-18,1209240.0,bus,2022
2022-07-19,1372407.0,bus,2022
2022-07-20,1357383.0,bus,2022
2022-07-21,1302978.0,bus,2022
2022-07-22,1267907.0,bus,2022
2022-07-23,862976.0,bus,2022
2022-07-24,674189.0,bus,2022
2022-07-25,1220826.0,bus,2022
2022-07-26,1360570.0,bus,2022
2022-07-27,1369023.0,bus,2022
2022-07-28,1332113.0,bus,2022
2022-07-29,1260714.0,bus,2022
2022-07-30,893846.0,bus,2022
2022-07-31,693700.0,bus,2022
2022-08-01,1240007.0,bus,2022
2022-08-02,1346324.0,bus,2022
2022-08-03,1367848.0,bus,2022
2022-08-04,1323229.0,bus,2022
2022-08-05,1260961.0,bus,2022
2022-08-06,865676.0,bus,2022
2022-08-07,670866.0,bus,2022
2022-08-08,1276524.0,bus,2022
2022-08-09,1308034.0,bus,2022
2022-08-10,1347916.0,bus,2022
2022-08-11,1315101.0,bus,2022
2022-08-12,1273620.0,bus,2022
2022-08-13,878499.0,bus,2022
2022-08-14,692644.0,bus,2022
2022-08-15,1234308.0,bus,2022
2022-08-16,1288800.0,bus,2022
2022-08-17,1284966.0,bus,2022
2022-08-18,1283965.0,bus,2022
2022-08-19,1239929.0,bus,2022
2022-08-20,875371.0,bus,2022
2022-08-21,692309.0,bus,2022
2022-08-22,1144254.0,bus,2022
2022-08-23,1261782.0,bus,2022
2022-08-24,1288092.0,bus,2022
2022-08-25,1310134.0,bus,2022
2022-08-26,1217448.0,bus,2022
2022-08-27,874084.0,bus,2022
2022-08-28,681823.0,bus,2022
2022-08-29,1263000.0,bus,2022
2022-08-30,1326293.0,bus,2022
2022-08-31,1342568.0,bus,2022
2022-09-01,1338287.0,bus,2022
2022-09-02,1250956.0,bus,2022
2022-09-03,867750.0,bus,2022
2022-09-04,701646.0,bus,2022
2022-09-05,682671.0,bus,2022
2022-09-06,1231759.0,bus,2022
2022-09-07,1412342.0,bus,2022
2022-09-08,1517502.0,bus,2022
2022-09-09,1492297.0,bus,2022
2022-09-10,914744.0,bus,2022
2022-09-11,659929.0,bus,2022
2022-09-12,1519324.0,bus,2022
2022-09-13,1557686.0,bus,2022
2022-09-14,1590666.0,bus,2022
2022-09-15,1573907.0,bus,2022
2022-09-16,1501956.0,bus,2022
2022-09-17,916215.0,bus,2022
2022-09-18,712161.0,bus,2022
2022-09-19,1490926.0,bus,2022
2022-09-20,1554448.0,bus,2022
2022-09-21,1543632.0,bus,2022
2022-09-22,1433737.0,bus,2022
2022-09-23,1413234.0,bus,2022
2022-09-24,860948.0,bus,2022
2022-09-25,660871.0,bus,2022
2022-09-26,1206954.0,bus,2022
2022-09-27,1290217.0,bus,2022
2022-09-28,1541900.0,bus,2022
2022-09-29,1503472.0,bus,2022
2022-09-30,1477082.0,bus,2022
2022-10-01,758826.0,bus,2022
2022-10-02,591909.0,bus,2022
2022-10-03,1426633.0,bus,2022
2022-10-04,1354099.0,bus,2022
2022-10-05,1206674.0,bus,2022
2022-10-06,1554806.0,bus,2022
2022-10-07,1480214.0,bus,2022
2022-10-08,888506.0,bus,2022
2022-10-09,691656.0,bus,2022
2022-10-10,1034288.0,bus,2022
2022-10-11,1521587.0,bus,2022
2022-10-12,1554226.0,bus,2022
2022-10-13,1463795.0,bus,2022
2022-10-14,1468602.0,bus,2022
2022-10-15,914771.0,bus,2022
2022-10-16,705073.0,bus,2022
2022-10-17,1430672.0,bus,2022
2022-10-18,1510826.0,bus,2022
2022-10-19,1545140.0,bus,2022
2022-10-20,1532692.0,bus,2022
2022-10-21,1452280.0,bus,2022
2022-10-22,916539.0,bus,2022
2022-10-23,668183.0,bus,2022
2022-10-24,1432728.0,bus,2022
2022-10-25,1512725.0,bus,2022
2022-10-26,1539557.0,bus,2022
2022-10-27,1543031.0,bus,2022
2022-10-28,1455834.0,bus,2022
2022-10-29,912721.0,bus,2022
2022-10-30,711004.0,bus,2022
2022-10-31,1394453.0,bus,2022
2022-11-01,1501329.0,bus,2022
2022-11-02,1549724.0,bus,2022
2022-11-03,1521975.0,bus,2022
2022-11-04,1459619.0,bus,2022
2022-11-05,918127.0,bus,2022
2022-11-06,648085.0,bus,2022
2022-11-07,1478731.0,bus,2022
2022-11-08,1356894.0,bus,2022
2022-11-09,1517250.0,bus,2022
2022-11-10,1516812.0,bus,2022
2022-11-11,1077574.0,bus,2022
2022-11-12,893837.0,bus,2022
2022-11-13,662034.0,bus,2022
2022-11-14,1441705.0,bus,2022
2022-11-15,1483782.0,bus,2022
2022-11-16,1484607.0,bus,2022
2022-11-17,1493119.0,bus,2022
2022-11-18,1412974.0,bus,2022
2022-11-19,864766.0,bus,2022
2022-11-20,645986.0,bus,2022
2022-11-21,1393031.0,bus,2022
2022-11-22,1447618.0,bus,2022
2022-11-23,1358016.0,bus,2022
2022-11-24,515903.0,bus,2022
2022-11-25,842892.0,bus,2022
2022-11-26,781665.0,bus,2022
2022-11-27,562073.0,bus,2022
2022-11-28,1397963.0,bus,2022
2022-11-29,1455294.0,bus,2022
2022-11-30,1356729.0,bus,2022
2022-12-01,1459934.0,bus,2022
2022-12-02,1395642.0,bus,2022
2022-12-03,760109.0,bus,2022
2022-12-04,681713.0,bus,2022
2022-12-05,1429308.0,bus,2022
2022-12-06,1414979.0,bus,2022
2022-12-07,1442871.0,bus,2022
2022-12-08,1480877.0,bus,2022
2022-12-09,1386473.0,bus,2022
2022-12-10,869320.0,bus,2022
2022-12-11,618870.0,bus,2022
2022-12-12,1384864.0,bus,2022
2022-12-13,1437228.0,bus,2022
2022-12-14,1435020.0,bus,2022
2022-12-15,1363160.0,bus,2022
2022-12-16,1221634.0,bus,2022
2022-12-17,884283.0,bus,2022
2022-12-18,668994.0,bus,2022
2022-12-19,1352455.0,bus,2022
2022-12-20,1398728.0,bus,2022
2022-12-21,1393290.0,bus,2022
2022-12-22,1269330.0,bus,2022
2022-12-23,1057686.0,bus,2022
2022-12-24,497129.0,bus,2022
2022-12-25,321245.0,bus,2022
2022-12-26,644828.0,bus,2022
2022-12-27,1027687.0,bus,2022
2022-12-28,1088279.0,bus,2022
2022-12-29,1099513.0,bus,2022
2022-12-30,1087122.0,bus,2022
2022-12-31,651474.0,bus,2022
2023-01-01,475226.0,bus,2023
2023-01-02,739507.0,bus,2023
2023-01-03,1268913.0,bus,2023
2023-01-04,1391449.0,bus,2023
2023-01-05,1378698.0,bus,2023
2023-01-06,1319595.0,bus,2023
2023-01-07,806981.0,bus,2023
2023-01-08,628612.0,bus,2023
2023-01-09,1353638.0,bus,2023
2023-01-10,1412543.0,bus,2023
2023-01-11,1421914.0,bus,2023
2023-01-12,1364715.0,bus,2023
2023-01-13,1345748.0,bus,2023
2023-01-14,785952.0,bus,2023
2023-01-15,621041.0,bus,2023
2023-01-16,884152.0,bus,2023
2023-01-17,1399573.0,bus,2023
2023-01-18,1449590.0,bus,2023
2023-01-19,1327804.0,bus,2023
2023-01-20,1383181.0,bus,2023
2023-01-21,823236.0,bus,2023
2023-01-22,611151.0,bus,2023
2023-01-23,1281037.0,bus,2023
2023-01-24,1410676.0,bus,2023
2023-01-25,1342717.0,bus,2023
2023-01-26,1408545.0,bus,2023
2023-01-27,1341589.0,bus,2023
2023-01-28,861680.0,bus,2023
2023-01-29,647923.0,bus,2023
2023-01-30,1371537.0,bus,2023
2023-01-31,1365926.0,bus,2023
2023-02-01,1460146.0,bus,2023
2023-02-02,1478477.0,bus,2023
2023-02-03,1246821.0,bus,2023
2023-02-04,598818.0,bus,2023
2023-02-05,650623.0,bus,2023
2023-02-06,1431232.0,bus,2023
2023-02-07,1491417.0,bus,2023
2023-02-08,1513135.0,bus,2023
2023-02-09,1462622.0,bus,2023
2023-02-10,1422781.0,bus,2023
2023-02-11,865782.0,bus,2023
2023-02-12,659496.0,bus,2023
2023-02-13,1381524.0,bus,2023
2023-02-14,1480867.0,bus,2023
2023-02-15,1499155.0,bus,2023
2023-02-16,1461093.0,bus,2023
2023-02-17,1315466.0,bus,2023
2023-02-18,822505.0,bus,2023
2023-02-19,639980.0,bus,2023
2023-02-20,929439.0,bus,2023
2023-02-21,1273578.0,bus,2023
2023-02-22,1305744.0,bus,2023
2023-02-23,1328927.0,bus,2023
2023-02-24,1246797.0,bus,2023
2023-02-25,800947.0,bus,2023
2023-02-26,676041.0,bus,2023
2023-02-27,1423292.0,bus,2023
2023-02-28,1349173.0,bus,2023
2023-03-01,1511792.0,bus,2023
2023-03-02,1493623.0,bus,2023
2023-03-03,1417670.0,bus,2023
2023-03-04,870341.0,bus,2023
2023-03-05,712408.0,bus,2023
2023-03-06,1460599.0,bus,2023
2023-03-07,1490272.0,bus,2023
2023-03-08,1514182.0,bus,2023
2023-03-09,1515155.0,bus,2023
2023-03-10,1408909.0,bus,2023
2023-03-11,821990.0,bus,2023
2023-03-12,686039.0,bus,2023
2023-03-13,1377045.0,bus,2023
2023-03-14,1360497.0,bus,2023
2023-03-15,1493605.0,bus,2023
2023-03-16,1522248.0,bus,2023
2023-03-17,1408472.0,bus,2023
2023-03-18,921569.0,bus,2023
2023-03-19,661736.0,bus,2023
2023-03-20,1444823.0,bus,2023
2023-03-21,1511670.0,bus,2023
2023-03-22,1509096.0,bus,2023
2023-03-23,1466839.0,bus,2023
2023-03-24,1420346.0,bus,2023
2023-03-25,784068.0,bus,2023
2023-03-26,724870.0,bus,2023
2023-03-27,1426226.0,bus,2023
2023-03-28,1490842.0,bus,2023
2023-03-29,1521968.0,bus,2023
2023-03-30,1486845.0,bus,2023
2023-03-31,1423686.0,bus,2023
2023-04-01,842213.0,bus,2023
2023-04-02,716880.0,bus,2023
2023-04-03,1475017.0,bus,2023
2023-04-04,1519740.0,bus,2023
2023-04-05,1432322.0,bus,2023
2023-04-06,1264311.0,bus,2023
2023-04-07,1150222.0,bus,2023
2023-04-08,882727.0,bus,2023
2023-04-09,654259.0,bus,2023
2023-04-10,1236634.0,bus,2023
2023-04-11,1316710.0,bus,2023
2023-04-12,1311418.0,bus,2023
2023-04-13,1311906.0,bus,2023
2023-04-14,1294357.0,bus,2023
2023-04-15,890050.0,bus,2023
2023-04-16,728462.0,bus,2023
2023-04-17,1438043.0,bus,2023
2023-04-18,1526133.0,bus,2023
2023-04-19,1530452.0,bus,2023
2023-04-20,1520258.0,bus,2023
2023-04-21,1310737.0,bus,2023
2023-04-22,893014.0,bus,2023
2023-04-23,673668.0,bus,2023
2023-04-24,1466762.0,bus,2023
2023-04-25,1529162.0,bus,2023
2023-04-26,1531476.0,bus,2023
2023-04-27,1506783.0,bus,2023
2023-04-28,1424078.0,bus,2023
2023-04-29,715608.0,bus,2023
2023-04-30,578075.0,bus,2023
2023-05-01,1465598.0,bus,2023
2023-05-02,1498566.0,bus,2023
2023-05-03,1533714.0,bus,2023
2023-05-04,1497427.0,bus,2023
2023-05-05,1450598.0,bus,2023
2023-05-06,934630.0,bus,2023
2023-05-07,705419.0,bus,2023
2023-05-08,1460932.0,bus,2023
2023-05-09,1524892.0,bus,2023
2023-05-10,1528140.0,bus,2023
2023-05-11,1535264.0,bus,2023
2023-05-12,1436385.0,bus,2023
2023-05-13,918257.0,bus,2023
2023-05-14,690606.0,bus,2023
2023-05-15,1440741.0,bus,2023
2023-05-16,1519397.0,bus,2023
2023-05-17,1518546.0,bus,2023
2023-05-18,1492657.0,bus,2023
2023-05-19,1431269.0,bus,2023
2023-05-20,760830.0,bus,2023
2023-05-21,727850.0,bus,2023
2023-05-22,1446015.0,bus,2023
2023-05-23,1500973.0,bus,2023
2023-05-24,1499943.0,bus,2023
2023-05-25,1459601.0,bus,2023
2023-05-26,1370252.0,bus,2023
2023-05-27,848442.0,bus,2023
2023-05-28,707787.0,bus,2023
2023-05-29,758893.0,bus,2023
2023-05-30,1438285.0,bus,2023
2023-05-31,1480801.0,bus,2023
2023-06-01,1457503.0,bus,2023
2023-06-02,1399462.0,bus,2023
2023-06-03,899212.0,bus,2023
2023-06-04,714218.0,bus,2023
2023-06-05,1432156.0,bus,2023
2023-06-06,1474317.0,bus,2023
2023-06-07,1390834.0,bus,2023
2023-06-08,1216291.0,bus,2023
2023-06-09,1256670.0,bus,2023
2023-06-10,892936.0,bus,2023
2023-06-11,695200.0,bus,2023
2023-06-12,1394575.0,bus,2023
2023-06-13,1500122.0,bus,2023
2023-06-14,1434687.0,bus,2023
